Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,tweet_cleaned,class_label
534,3,0,1,2,2,"""Mine plays DMX and kirk Franklin smh @_justcallmeBRIT: Well my neighbors are ghetto . They get up at like 5am and beat their kids.""","""Mine plays DMX and kirk Franklin smh  Well my neighbors are ghetto . They get up at like 5am and beat their kids.""",neither
535,3,2,1,0,0,"""My grandma used to call me a porch monkey all the time... Come to think of it she did refer to a broken bottle as a nigger knife"" &#128563;","""My grandma used to call me a porch monkey all the time... Come to think of it she did refer to a broken bottle as a nigger knife"" ",hate speech
536,3,1,2,0,1,"""My momma told me to tell you to mind yoooo damn motha fuckin business you 2+2 not knowin what it is bitch!!!!!!""","""My momma told me to tell you to mind yoooo damn motha fuckin business you 2+2 not knowin what it is bitch""",offensive language
537,3,0,2,1,1,"""My nips are freeeeezing...and that's not okay because they're slicing through my bra....""
&#128514;","""My nips are freeeeezing...and that's not okay because they're slicing through my bra....""
",offensive language
538,3,0,3,0,1,"""My twitter was hacked"" = I'm too pussy to admit that I said it and now I want to act like I never said it.","""My twitter was hacked"" = I'm too pussy to admit that I said it and now I want to act like I never said it.",offensive language
539,3,0,3,0,1,"""Nah girl I ain't gon be able to make it, it's been tight since Russ loss his job"" you in the back like ""damn bitch really""","""Nah girl I ain't gon be able to make it, it's been tight since Russ loss his job"" you in the back like ""damn bitch really""",offensive language
540,3,2,1,0,0,"""Nah its You @NoMeek_JustMilz: &#128514;&#128514;&#128514;&#128514; yo i thought some1 photoshopped my face on that faggot smmfh...i hate yall"" http://t.co/5e2fkQ3Q2T","""Nah its You   yo i thought some1 photoshopped my face on that faggot smmfh...i hate yall""",hate speech
541,3,0,3,0,1,"""New Flame"" the song of the yr lol that bitch SUPER run like","""New Flame"" the song of the yr lol that bitch SUPER run like",offensive language
542,3,0,3,0,1,"""Niggas always yelling ""Fuck bitches, Get money"" meanwhile they're broke and still want the bitches&#8230;.""","""Niggas always yelling ""Fuck bitches, Get money"" meanwhile they're broke and still want the bitches.""",offensive language
543,3,0,3,0,1,"""Niggas be pressed for pussy, Eeeeeen nothin""","""Niggas be pressed for pussy, Eeeeeen nothin""",offensive language
544,3,0,3,0,1,"""No bitches "" - nan","""No bitches "" - nan",offensive language
545,3,0,3,0,1,"""No boats and hoes please thanks"" - Mom","""No boats and hoes please thanks"" - Mom",offensive language
546,3,0,0,3,2,"""OVO"" &#8220;@Allthingsfresh3: &amp; kendrick lamar still trash&#8221;","""OVO""   kendrick lamar still trash",neither
547,3,0,3,0,1,"""On top of that, she just a pregnant ass sorry hoe. Aint never got no money. Even her water broke."" - @TallTrappin88 #RIPTALLT","""On top of that, she just a pregnant ass sorry hoe. Aint never got no money. Even her water broke."" -  #RIPTALLT",offensive language
548,3,0,1,2,2,"""Only a couple of Red Sox have gotten past first base."" I'm dying laughing. Maybe the Yanks need to teach them some game.","""Only a couple of Red Sox have gotten past first base."" I'm dying laughing. Maybe the Yanks need to teach them some game.",neither
549,3,3,0,0,0,"""Our people"". Now is the time for the Aryan race 2 stand up and say ""no more"". Before the mongerls turn the world into a ghetto slum. 1488","""Our people"". Now is the time for the Aryan race 2 stand up and say ""no more"". Before the mongerls turn the world into a ghetto slum. 1488",hate speech
550,3,0,3,0,1,"""Pistol whip my Dickau, shoot yo bitch club up.""

Sometimes freestyles be freestyles. And I'm okay with that.","""Pistol whip my Dickau, shoot yo bitch club up.""

Sometimes freestyles be freestyles. And I'm okay with that.",offensive language
551,3,0,3,0,1,"""RT it for me. Please and thanks @BmorePocahontas: Did a pierced pussy just come across my timeline &#128528;""",""" it for me. Please and thanks  Did a pierced pussy just come across my timeline """,offensive language
552,3,0,3,0,1,"""Remy Machiavelli send shots to ya belly"" &#128553; my bitch &#9994;","""Remy Machiavelli send shots to ya belly""  my bitch ",offensive language
553,3,1,2,0,1,"""Roberto you are one nasty hoe""","""Roberto you are one nasty hoe""",offensive language
554,3,0,3,0,1,"""SORRY JB FAN&#65292;REALLY JUSTIN COME BACK"". That is the top comment on a Justin Timberlake video with 10 million views. Son of a fucking bitch!","""SORRY JB FANREALLY JUSTIN COME BACK"". That is the top comment on a Justin Timberlake video with 10 million views. Son of a fucking bitch",offensive language
555,3,0,2,1,1,"""Searching"" the incredible story of 1 white man's quest to find the ingredients necessary to make Caribbean Jerked Chicken in redneck land","""Searching"" the incredible story of 1 white man's quest to find the ingredients necessary to make Caribbean Jerked Chicken in redneck land",offensive language
556,3,0,3,0,1,"""Selling my soul for material wishes: fast cars and bitches"" #Tupac #smile #remix","""Selling my soul for material wishes fast cars and bitches"" #Tupac #smile #remix",offensive language
557,3,1,2,0,1,"""Shake that Bear ... aka two rednecks having sex on a dead bear""","""Shake that Bear ... aka two rednecks having sex on a dead bear""",offensive language
558,3,0,3,0,1,"""Shall I compare thee to a summer&#8217;s day? No, a summer&#8217;s day is not a bitch.""","""Shall I compare thee to a summers day? No, a summers day is not a bitch.""",offensive language
559,3,0,3,0,1,"""She gotta shape up her pussy lips tho @PostPrettyPussy: Whole wheat organic pussy http://t.co/kq0R0A7z2g""","""She gotta shape up her pussy lips tho  Whole wheat organic pussy",offensive language
560,3,0,3,0,1,"""She said wigga man you rich...take the du-rag off"" http://t.co/jb7J3zSbam","""She said wigga man you rich...take the du-rag off""",offensive language
561,3,0,3,0,1,"""She was a bitch anyway""","""She was a bitch anyway""",offensive language
562,3,1,2,0,1,"""She's from Florida so you've got to do the sniff test in those swamp pussies"" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128553;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;","""She's from Florida so you've got to do the sniff test in those swamp pussies"" ",offensive language
563,3,0,2,1,1,"""Slow the fuck down, bitch, I know where you live!""

Classy young lady.","""Slow the fuck down, bitch, I know where you live""

Classy young lady.",offensive language
564,3,0,3,0,1,"""So he's a good football player...but he still acts like a nig""","""So he's a good football player...but he still acts like a nig""",offensive language
565,3,1,2,0,1,"""Stop being a pussy, son, and shove that needle into your own heart!"" #afterearth","""Stop being a pussy, son, and shove that needle into your own heart"" #afterearth",offensive language
566,3,0,3,0,1,"""Stop looking us and go eat some pussy, you yuppie fucks.""","""Stop looking us and go eat some pussy, you yuppie fucks.""",offensive language
567,3,0,3,0,1,"""Takin it straight to dirt, why finger the pussy when I know I can put my dick in it?"" @xErnee18","""Takin it straight to dirt, why finger the pussy when I know I can put my dick in it?""",offensive language
568,3,0,3,0,1,"""That ain't bro moves, that's hoe moves""","""That ain't bro moves, that's hoe moves""",offensive language
569,6,1,3,2,1,"""That girl is plain looking borderline ugly &amp; chunky"". Hey at least she's got a nice smile &amp; a great personality.","""That girl is plain looking borderline ugly  chunky"". Hey at least she's got a nice smile  a great personality.",offensive language
570,3,0,0,3,2,"""The devil grows inside the hearts of the selfish and wicked
White, brown, yellow and black color is not restricted""","""The devil grows inside the hearts of the selfish and wicked
White, brown, yellow and black color is not restricted""",neither
571,3,0,0,3,2,"""The water isn't yellow, I'm a healthy student""","""The water isn't yellow, I'm a healthy student""",neither
572,3,0,3,0,1,"""These hoes ain't loyal""","""These hoes ain't loyal""",offensive language
573,3,0,3,0,1,"""These hoes keep callin but I ain't pickin up""&#127926;&#127926;","""These hoes keep callin but I ain't pickin up""",offensive language
574,3,2,1,0,0,"""These sour apple bitter bitches, I'm not fuckin wit em""","""These sour apple bitter bitches, I'm not fuckin wit em""",hate speech
575,4,0,4,0,1,"""They Faggots @JonnieSantana: Orioles petty as fuck...got swept up outta this bitch""","""They Faggots  Orioles petty as fuck...got swept up outta this bitch""",offensive language
576,3,1,2,0,1,"""They have some ghetto ass bands"" * gets snuck* &#128514;&#128514;&#128514;&#128514;","""They have some ghetto ass bands"" * gets snuck* ",offensive language
577,3,0,0,3,2,"""They have to. That division is trash @NoMeek_JustMilz: Saints gon win the NFC South...watch""","""They have to. That division is trash  Saints gon win the NFC South...watch""",neither
578,3,0,3,0,1,"""This is for all the fans that waited, the bitch niggas that hated / Old hoes we dated, look mama, we&#8230; http://t.co/sNRY6A7VYB","""This is for all the fans that waited, the bitch niggas that hated / Old hoes we dated, look mama, we",offensive language
579,3,0,3,0,1,"""This is for my ghetto motherfuckers"" -Missy Elliott","""This is for my ghetto motherfuckers"" -Missy Elliott",offensive language
580,3,0,0,3,2,"""This recipe calls for a leftover brownie. What the hell is a LEFTOVER brownie? That's just a brownie you haven't eaten yet.""-@EricaNadine26","""This recipe calls for a leftover brownie. What the hell is a LEFTOVER brownie? That's just a brownie you haven't eaten yet.""-",neither
581,3,1,2,0,1,"""Those ratchet broads don't represent me but YOUR white ass can't talk trash about them 'cause you on racist shit"" Black","""Those ratchet broads don't represent me but YOUR white ass can't talk trash about them 'cause you on racist shit"" Black",offensive language
582,3,0,3,0,1,"""Trust noneeee, bitch I don't ""","""Trust noneeee, bitch I don't """,offensive language
583,3,0,3,0,1,"""Twitter is twitter"" bitch twitter is life","""Twitter is twitter"" bitch twitter is life",offensive language
584,3,0,0,3,2,"""Two roads diverged in a yellow wood, and I chose the one to J&#246;tunheimr""
- Robert Frost Giant","""Two roads diverged in a yellow wood, and I chose the one to Jtunheimr""
- Robert Frost Giant",neither
585,3,1,2,0,1,"""U got my 200K bitch nigga""--Al Haymon to Antonio Tarver","""U got my 200K bitch nigga""--Al Haymon to Antonio Tarver",offensive language
586,3,0,2,1,1,"""Uh-uh, what do we have? Your empty heart, my empty bottle, a yellow cab.. That you would like to catch cuz yo latest ex made u mad..","""Uh-uh, what do we have? Your empty heart, my empty bottle, a yellow cab.. That you would like to catch cuz yo latest ex made u mad..",offensive language
587,3,0,3,0,1,"""Used to have a girlfriend, now all I got is hoes.. I was lookin for a good girl, but she was fuckin on the low.""","""Used to have a girlfriend, now all I got is hoes.. I was lookin for a good girl, but she was fuckin on the low.""",offensive language
588,3,0,3,0,1,"""Virgin pussy "" () "" , regular pussy "" ( ) "" , Oomf pussy (_________________________)","""Virgin pussy "" () "" , regular pussy "" ( ) "" , Oomf pussy (_________________________)",offensive language
589,3,0,3,0,1,"""WHAAAAAAT! LMAOOO!!! @Cromotoasted: @creepgoddess that's why I luv u fat bitches cuz y'all got some big ole titties and phat booties""","""WHAAAAAAT LMAOOO   that's why I luv u fat bitches cuz y'all got some big ole titties and phat booties""",offensive language
590,3,0,3,0,1,"""Walked in that bitch like, NIGGA WE MADE IT!""","""Walked in that bitch like, NIGGA WE MADE IT""",offensive language
591,3,3,0,0,0,"""We hate niggers, we hate faggots and we hate spics""-kkk rally","""We hate niggers, we hate faggots and we hate spics""-kkk rally",hate speech
592,3,2,1,0,0,"""We're out here, and we're queer!""
"" 2, 4, 6, hut! We like it in our butt!""","""We're out here, and we're queer""
"" 2, 4, 6, hut We like it in our butt""",hate speech
594,3,0,3,0,1,"""Well bitch, biology said..."" &#128514;&#128514;&#128514;","""Well bitch, biology said..."" ",offensive language
595,3,0,3,0,1,"""What I do? @betysweetcocker: Gotta report you as spam RT @80sbaby4life: Ladies RT if your head game better than your pussy""","""What I do?  Gotta report you as spam   Ladies  if your head game better than your pussy""",offensive language
596,3,0,3,0,1,"""When im done with a hoe i pass her to the squad"" G!!!!!!!!!!!!!!!!!!!!!!!!","""When im done with a hoe i pass her to the squad"" G",offensive language
597,3,2,1,0,0,"""Who the fuck you callin jiggaboo, nigga?!""","""Who the fuck you callin jiggaboo, nigga?""",hate speech
598,3,3,0,0,0,"""Why people think gay marriage is okay is beyond me. Sorry I don't want my future son seeing 2 fags walking down the street holding hands an","""Why people think gay marriage is okay is beyond me. Sorry I don't want my future son seeing 2 fags walking down the street holding hands an",hate speech
599,4,1,3,0,1,"""Why u being such a little bitch chris you ain't six bitch"" - Allisons Mom","""Why u being such a little bitch chris you ain't six bitch"" - Allisons Mom",offensive language
600,3,0,3,0,1,"""Why would I want to play with some pussy?"" - @jimmyfallon *DEAD* #SNL","""Why would I want to play with some pussy?"" -  *DEAD* #SNL",offensive language
601,3,0,3,0,1,"""Why would you wanna be the Green Ranger? He's evil!"" Duh bitch","""Why would you wanna be the Green Ranger? He's evil"" Duh bitch",offensive language
602,3,0,3,0,1,"""Why would you want pussy on your side burns?.. Thats a good question"" @_hy0ung hahahahaha &#128514;","""Why would you want pussy on your side burns?.. Thats a good question""  hahahahaha ",offensive language
603,3,0,3,0,1,"""Will shank a bitch for ceviche""","""Will shank a bitch for ceviche""",offensive language
604,3,0,2,1,1,"""Work"" - @tydollasign Gets me through those rough days hahaha #hoes","""Work"" -  Gets me through those rough days hahaha #hoes",offensive language
605,6,0,6,0,1,"""Wow you are a bitch"" 
 Yes that's already been established, anything else you have to say?","""Wow you are a bitch"" 
 Yes that's already been established, anything else you have to say?",offensive language
